490-4435 spi-1: 5A
3519-5592 spi-1: DB
5592-7583 spi-1: 2A
7584-9579 spi-1: B7
9577-11610 spi-1: 66
12426-15275 spi-1: 4C
14459-16530 spi-1: 95
17448-20358 spi-1: 6A
19480-22310 spi-1: CC
21473-23508 spi-1: DD
23506-26553 spi-1: EB
26534-30301 spi-1: 26
29424-31455 spi-1: D9
31456-33449 spi-1: D9
33449-35483 spi-1: B3
35481-37492 spi-1: 33
37474-40402 spi-1: 2D
40403-42396 spi-1: 55
42396-44391 spi-1: 57
44389-46501 spi-1: 6E
47318-49550 spi-1: 2A
50308-52419 spi-1: 5A
52419-54412 spi-1: AB
54411-56444 spi-1: 76
57261-58437 spi-1: 66
59254-62104 spi-1: 4E
61286-64116 spi-1: EE
63279-66187 spi-1: EF
65311-67424 spi-1: FE
68240-72185 spi-1: 5A
71269-73302 spi-1: D9
73302-75333 spi-1: 9B
75334-79041 spi-1: 64
78223-80296 spi-1: C9
81174-82327 spi-1: 55
83165-84321 spi-1: 55
85197-87370 spi-1: 65
88167-89283 spi-1: 52
89302-91315 spi-1: 36
92152-93308 spi-1: 56
94185-96973 spi-1: CC
96157-99047 spi-1: C8
98190-100221 spi-1: BB
100222-102255 spi-1: B3
102255-106000 spi-1: 76
105536-105806 rnsMfd2-1: 0xEB
105806-106053 rnsMfd2-1: 0xB6
106053-106255 rnsMfd2-1: 0x5A
106255-106592 rnsMfd2-1: 0xF7
