14156-14221 spi-1: B4
14652-14719 spi-1: BE
15148-15214 spi-1: FD
15644-15710 spi-1: FF
16148-16214 spi-1: FF
16645-16710 spi-1: FF
17141-17208 spi-1: AF
17637-17703 spi-1: BC
39062-39128 spi-1: B4
39558-39624 spi-1: BE
40054-40120 spi-1: FD
40551-40616 spi-1: FF
41055-41121 spi-1: FF
41551-41617 spi-1: FF
42047-42113 spi-1: AF
42543-42609 spi-1: BC
63977-64043 spi-1: 34
64465-64532 spi-1: BE
64961-65027 spi-1: FD
65474-65539 spi-1: FF
65978-66044 spi-1: FF
66458-66525 spi-1: FF
66954-67021 spi-1: CF
67450-67516 spi-1: 3C
88875-88941 spi-1: 34
89371-89437 spi-1: BE
89867-89933 spi-1: FD
90364-90429 spi-1: FF
90868-90934 spi-1: FF
91364-91430 spi-1: FF
91860-91926 spi-1: CF
92356-92422 spi-1: 3C
113782-113849 spi-1: 34
114278-114345 spi-1: BE
114848-114914 spi-1: FD
115270-115336 spi-1: FF
115775-115840 spi-1: FF
116279-116345 spi-1: FF
116767-116834 spi-1: CF
117263-117329 spi-1: 3C
138688-138754 spi-1: 34
139184-139250 spi-1: BE
139680-139746 spi-1: FD
140177-140244 spi-1: FF
140681-140747 spi-1: FF
141177-141243 spi-1: FF
141673-141739 spi-1: CF
142169-142235 spi-1: 3C
163595-163662 spi-1: 34
164091-164158 spi-1: BE
164587-164653 spi-1: FD
165083-165149 spi-1: FF
165588-165653 spi-1: FF
166109-166174 spi-1: FF
166580-166647 spi-1: CF
167076-167142 spi-1: 3C
188501-188567 spi-1: 34
188997-189063 spi-1: BE
189494-189559 spi-1: FD
189990-190057 spi-1: FF
190494-190560 spi-1: FF
190990-191056 spi-1: FF
191495-191562 spi-1: CF
191983-192048 spi-1: 3C
213408-213475 spi-1: 34
213904-213970 spi-1: BE
214400-214466 spi-1: FD
214962-215028 spi-1: FF
215401-215466 spi-1: FF
215897-215964 spi-1: FF
216393-216459 spi-1: CF
216889-216955 spi-1: 3C
238331-238398 spi-1: 34
238819-238886 spi-1: BE
239307-239372 spi-1: FD
239811-239877 spi-1: FF
240307-240373 spi-1: FF
240803-240869 spi-1: FF
241308-241375 spi-1: CF
241796-241861 spi-1: 3C
263221-263288 spi-1: 34
263717-263783 spi-1: BE
264213-264279 spi-1: FD
264717-264783 spi-1: FF
265214-265281 spi-1: FF
265710-265777 spi-1: FF
266222-266288 spi-1: CF
266702-266768 spi-1: 3C
288127-288193 spi-1: 34
288623-288689 spi-1: BE
289128-289195 spi-1: FD
289624-289690 spi-1: FF
290120-290186 spi-1: FF
290616-290682 spi-1: FF
291112-291178 spi-1: CF
291617-291684 spi-1: 3C
313050-313116 spi-1: 34
313530-313596 spi-1: BE
314026-314092 spi-1: FD
314531-314596 spi-1: FF
315085-315150 spi-1: FF
315523-315590 spi-1: FF
316019-316085 spi-1: CF
316523-316589 spi-1: 3C
337940-338006 spi-1: 34
338453-338519 spi-1: BE
338933-339000 spi-1: FD
339437-339503 spi-1: FF
339933-339999 spi-1: FF
340429-340495 spi-1: FF
340925-340991 spi-1: CF
341430-341496 spi-1: 3C
362855-362921 spi-1: 34
363343-363409 spi-1: BE
363839-363905 spi-1: FD
364344-364409 spi-1: FF
364840-364907 spi-1: FF
365336-365403 spi-1: FF
365832-365898 spi-1: CF
366345-366412 spi-1: 3C
387753-387819 spi-1: 34
388250-388315 spi-1: BE
388746-388813 spi-1: FD
389250-389316 spi-1: FF
389746-389812 spi-1: FF
390242-390308 spi-1: FF
390739-390804 spi-1: CF
391243-391309 spi-1: 3C
412660-412726 spi-1: 34
413173-413238 spi-1: BE
413652-413718 spi-1: FD
414157-414222 spi-1: FF
414653-414720 spi-1: FF
415207-415274 spi-1: FF
415645-415711 spi-1: CF
416149-416215 spi-1: 3C
437566-437632 spi-1: 34
438063-438128 spi-1: BE
438567-438633 spi-1: FD
439063-439129 spi-1: FF
439559-439625 spi-1: FF
440055-440121 spi-1: FF
440552-440617 spi-1: CF
441056-441122 spi-1: 3C
462473-462539 spi-1: 34
462969-463035 spi-1: BE
463465-463531 spi-1: FD
463970-464037 spi-1: FF
464466-464533 spi-1: FF
464962-465028 spi-1: FF
465458-465524 spi-1: CF
465963-466028 spi-1: 3C
487379-487445 spi-1: 34
487876-487943 spi-1: BE
488372-488439 spi-1: FD
488876-488942 spi-1: FF
489372-489438 spi-1: FF
489868-489934 spi-1: FF
490365-490432 spi-1: CF
490869-490935 spi-1: 3C
512782-512848 spi-1: 34
513295-513362 spi-1: BE
513783-513850 spi-1: FD
514279-514346 spi-1: FF
514775-514841 spi-1: FF
515329-515395 spi-1: FF
515776-515841 spi-1: CF
516272-516339 spi-1: 3C
537193-537258 spi-1: 34
537689-537756 spi-1: BE
538185-538252 spi-1: FD
538689-538755 spi-1: FF
539185-539251 spi-1: FF
539682-539747 spi-1: FF
540178-540245 spi-1: CF
540682-540748 spi-1: 3C
562116-562181 spi-1: 34
562595-562661 spi-1: BE
563091-563157 spi-1: FD
563596-563663 spi-1: FF
564092-564158 spi-1: FF
564588-564654 spi-1: FF
565084-565150 spi-1: CF
565589-565654 spi-1: 3C
587502-587569 spi-1: 34
587998-588065 spi-1: BE
588502-588568 spi-1: FD
588998-589064 spi-1: FF
589495-589560 spi-1: FF
589991-590058 spi-1: FF
590495-590561 spi-1: CF
590991-591057 spi-1: 3C
611912-611978 spi-1: 34
612408-612474 spi-1: BE
612904-612970 spi-1: FD
613409-613476 spi-1: FF
613905-613971 spi-1: FF
614401-614467 spi-1: FF
614897-614963 spi-1: CF
615443-615509 spi-1: 3C
636819-636884 spi-1: 34
637315-637382 spi-1: BE
637811-637877 spi-1: FD
638315-638381 spi-1: FF
638811-638877 spi-1: FF
639308-639373 spi-1: FF
639804-639871 spi-1: CF
640308-640374 spi-1: 3C
661733-661799 spi-1: 34
662230-662295 spi-1: BE
662717-662783 spi-1: FD
663222-663289 spi-1: FF
663718-663784 spi-1: FF
664214-664280 spi-1: FF
664710-664776 spi-1: CF
665215-665282 spi-1: 3C
686632-686699 spi-1: 34
687128-687195 spi-1: BE
687624-687690 spi-1: FD
688128-688194 spi-1: FF
688624-688690 spi-1: FF
689121-689188 spi-1: FF
689617-689684 spi-1: CF
690121-690187 spi-1: 3C
711538-711604 spi-1: 34
712034-712100 spi-1: BE
712530-712596 spi-1: FD
713035-713102 spi-1: FF
713531-713597 spi-1: FE
714027-714093 spi-1: FF
714523-714589 spi-1: CF
715028-715095 spi-1: 3C
736941-737008 spi-1: 34
737437-737503 spi-1: BE
737941-738007 spi-1: FD
738438-738503 spi-1: FF
738934-739001 spi-1: FE
739430-739497 spi-1: FF
739934-740000 spi-1: CF
740430-740496 spi-1: 3C
761351-761417 spi-1: 34
761847-761913 spi-1: BE
762360-762426 spi-1: FD
762848-762914 spi-1: FF
763344-763410 spi-1: FE
763840-763906 spi-1: FF
764336-764402 spi-1: CF
764841-764908 spi-1: 3C
786258-786325 spi-1: 34
786754-786821 spi-1: BE
787250-787316 spi-1: FD
787754-787820 spi-1: FF
788251-788316 spi-1: FE
788747-788814 spi-1: FF
789243-789310 spi-1: CF
789747-789813 spi-1: 3C
811164-811230 spi-1: 34
811660-811726 spi-1: BE
812165-812232 spi-1: FD
812661-812727 spi-1: FF
813157-813223 spi-1: FE
813653-813719 spi-1: FF
814158-814225 spi-1: CF
814654-814721 spi-1: 3C
836567-836633 spi-1: 34
837071-837137 spi-1: BE
837576-837643 spi-1: FD
838064-838131 spi-1: FF
838560-838627 spi-1: FE
839114-839181 spi-1: FF
839560-839626 spi-1: CF
840056-840122 spi-1: 3C
860977-861043 spi-1: 34
861473-861539 spi-1: BE
861978-862045 spi-1: FD
862474-862540 spi-1: FF
862970-863036 spi-1: FE
863466-863532 spi-1: FF
863971-864038 spi-1: CF
864467-864534 spi-1: 3C
886380-886446 spi-1: 34
886884-886950 spi-1: BE
887381-887446 spi-1: FD
887877-887944 spi-1: FF
888373-888440 spi-1: FE
888869-888935 spi-1: FF
889373-889439 spi-1: CF
889870-889935 spi-1: 3C
910790-910856 spi-1: 34
911286-911352 spi-1: BE
911791-911857 spi-1: FD
912287-912353 spi-1: FF
912783-912849 spi-1: FE
913279-913345 spi-1: FF
913784-913851 spi-1: CF
914280-914346 spi-1: 3C
935697-935764 spi-1: 34
936193-936259 spi-1: BE
936697-936763 spi-1: FD
937194-937259 spi-1: FF
937690-937757 spi-1: FE
938186-938253 spi-1: FF
938690-938756 spi-1: CF
939236-939302 spi-1: 3C
961100-961165 spi-1: 34
961604-961670 spi-1: BE
962100-962166 spi-1: FD
962596-962662 spi-1: FF
963092-963158 spi-1: FE
963597-963664 spi-1: FF
964093-964159 spi-1: CF
964589-964655 spi-1: 3C
985510-985576 spi-1: 34
986006-986072 spi-1: BE
986510-986576 spi-1: FD
987007-987072 spi-1: FF
987503-987570 spi-1: FE
987999-988065 spi-1: FF
988503-988569 spi-1: CF
988999-989065 spi-1: 3C
1010449-1010515 spi-1: 34
1010913-1010978 spi-1: BE
1011417-1011483 spi-1: FD
1011913-1011979 spi-1: FF
1012409-1012475 spi-1: FE
1012905-1012971 spi-1: FF
1013410-1013477 spi-1: CF
1013906-1013972 spi-1: 3C
1035323-1035389 spi-1: 34
1035819-1035885 spi-1: BE
1036323-1036389 spi-1: FD
1036820-1036887 spi-1: FF
1037316-1037383 spi-1: FE
1037812-1037878 spi-1: FF
1038316-1038382 spi-1: CF
1038812-1038878 spi-1: 3C
1060726-1060791 spi-1: 34
1061230-1061296 spi-1: BE
1061726-1061792 spi-1: FD
1062222-1062288 spi-1: FF
1062727-1062794 spi-1: FE
1063223-1063290 spi-1: FF
1063719-1063785 spi-1: CF
1064215-1064281 spi-1: 3C
1085136-1085202 spi-1: 34
1085632-1085698 spi-1: BE
1086137-1086202 spi-1: FD
1086633-1086700 spi-1: FF
1087129-1087196 spi-1: FE
1087625-1087691 spi-1: FF
1088129-1088195 spi-1: CF
1088626-1088691 spi-1: 3C
1110042-1110108 spi-1: 34
1110572-1110639 spi-1: BE
1111043-1111109 spi-1: FD
1111539-1111605 spi-1: FF
1112035-1112101 spi-1: FE
1112531-1112597 spi-1: FF
1113036-1113102 spi-1: CF
1113532-1113598 spi-1: 3C
1134949-1135015 spi-1: 34
1135445-1135511 spi-1: BE
1135950-1136015 spi-1: FD
1136446-1136513 spi-1: FF
1136942-1137009 spi-1: FE
1137438-1137504 spi-1: FF
1137942-1138008 spi-1: CF
1138439-1138504 spi-1: 3C
1159856-1159921 spi-1: 34
1160352-1160419 spi-1: BE
1160856-1160922 spi-1: FD
1161352-1161418 spi-1: FF
1161848-1161914 spi-1: FE
1162345-1162410 spi-1: FF
1162849-1162915 spi-1: CF
1163345-1163411 spi-1: 3C
1184762-1184828 spi-1: 34
1185258-1185324 spi-1: BE
1185763-1185830 spi-1: FD
1186259-1186326 spi-1: FF
1186755-1186821 spi-1: FE
1187334-1187401 spi-1: FF
1187755-1187821 spi-1: CF
1188252-1188317 spi-1: 3C
1209669-1209734 spi-1: 34
1210165-1210232 spi-1: BE
1210694-1210760 spi-1: FD
1211165-1211231 spi-1: FF
1211661-1211727 spi-1: FD
1212158-1212223 spi-1: FF
1212662-1212728 spi-1: CF
1213166-1213232 spi-1: 3C
1235071-1235137 spi-1: 34
1235576-1235643 spi-1: BE
1236072-1236139 spi-1: FD
1236568-1236634 spi-1: FF
1237064-1237130 spi-1: FD
1237569-1237634 spi-1: FF
1238065-1238132 spi-1: CF
1238561-1238628 spi-1: 3C
1259556-1259622 spi-1: 34
1259978-1260045 spi-1: BE
1260482-1260548 spi-1: FD
1260978-1261044 spi-1: FF
1261474-1261540 spi-1: FD
1261971-1262038 spi-1: FF
1262475-1262541 spi-1: CF
1262971-1263037 spi-1: 3C
1284893-1284958 spi-1: 34
1285389-1285456 spi-1: BE
1285885-1285952 spi-1: FD
1286381-1286447 spi-1: FF
1286877-1286943 spi-1: FD
1287448-1287515 spi-1: FF
1287878-1287945 spi-1: CF
1288374-1288441 spi-1: 3C
1309295-1309362 spi-1: 34
1309791-1309858 spi-1: BE
1310295-1310361 spi-1: FD
1310816-1310882 spi-1: FF
1311288-1311353 spi-1: FD
1311784-1311851 spi-1: FF
1312288-1312354 spi-1: CF
1312784-1312850 spi-1: 3C
1334201-1334267 spi-1: 34
1334697-1334763 spi-1: BE
1335202-1335269 spi-1: FD
1335698-1335765 spi-1: FF
1336202-1336268 spi-1: FD
1336690-1336756 spi-1: FF
1337195-1337260 spi-1: CF
1337691-1337758 spi-1: 3C
1359108-1359175 spi-1: 34
1359670-1359736 spi-1: BE
1360108-1360174 spi-1: FD
1360604-1360670 spi-1: FF
1361101-1361166 spi-1: FD
1361597-1361664 spi-1: FF
1362101-1362167 spi-1: CF
1362597-1362663 spi-1: 3C
1384014-1384080 spi-1: 34
1384510-1384576 spi-1: BE
1385015-1385082 spi-1: FD
1385511-1385577 spi-1: FF
1386007-1386073 spi-1: FD
1386503-1386569 spi-1: FF
1387008-1387075 spi-1: CF
1387570-1387636 spi-1: 3C
1408921-1408988 spi-1: 34
1409425-1409491 spi-1: BE
1409921-1409987 spi-1: FD
1410417-1410483 spi-1: FF
1410930-1410996 spi-1: FD
1411410-1411477 spi-1: FF
1411914-1411980 spi-1: CF
1412410-1412476 spi-1: 3C
1433827-1433893 spi-1: 34
1434332-1434399 spi-1: BE
1434828-1434895 spi-1: FD
1435324-1435390 spi-1: FF
1435820-1435886 spi-1: FD
1436316-1436382 spi-1: FF
1436821-1436888 spi-1: CF
1437317-1437384 spi-1: 3C
1458734-1458801 spi-1: 34
1459238-1459304 spi-1: BE
1459792-1459858 spi-1: FD
1460230-1460296 spi-1: FF
1460727-1460794 spi-1: FD
1461223-1461290 spi-1: FF
1461727-1461793 spi-1: CF
1462223-1462289 spi-1: 3C
1483640-1483706 spi-1: 34
1484145-1484212 spi-1: BE
1484641-1484708 spi-1: FD
1485137-1485203 spi-1: FF
1485633-1485699 spi-1: FD
1486129-1486195 spi-1: FF
1486634-1486701 spi-1: CF
1487130-1487197 spi-1: 3C
1508547-1508614 spi-1: 34
1509051-1509117 spi-1: BE
1509547-1509613 spi-1: FD
1510044-1510109 spi-1: FF
1510540-1510607 spi-1: FD
1511052-1511118 spi-1: FF
1511540-1511606 spi-1: CF
1512036-1512102 spi-1: 3C
1533453-1533519 spi-1: 34
1533958-1534025 spi-1: BE
1534454-1534520 spi-1: FD
1534950-1535016 spi-1: FF
1535446-1535512 spi-1: FD
1535951-1536016 spi-1: FF
1536447-1536514 spi-1: CF
1536943-1537009 spi-1: 3C
1558360-1558427 spi-1: 34
1558864-1558930 spi-1: BE
1559360-1559426 spi-1: FD
1559914-1559980 spi-1: FF
1560353-1560420 spi-1: FD
1560857-1560923 spi-1: FF
1561353-1561419 spi-1: CF
1561849-1561915 spi-1: 3C
1583275-1583342 spi-1: 34
1583771-1583838 spi-1: BE
1584267-1584333 spi-1: FD
1584763-1584829 spi-1: FF
1585259-1585325 spi-1: FD
1585764-1585831 spi-1: FF
1586260-1586327 spi-1: CF
1586756-1586822 spi-1: 3C
1608677-1608743 spi-1: 34
1609173-1609239 spi-1: BE
1609670-1609735 spi-1: FD
1610166-1610233 spi-1: FF
1610670-1610736 spi-1: FD
1611175-1611240 spi-1: FF
1611662-1611728 spi-1: CF
1612159-1612224 spi-1: 3C
1633079-1633145 spi-1: 34
1633584-1633651 spi-1: BE
1634080-1634146 spi-1: FD
1634576-1634642 spi-1: FF
1635072-1635138 spi-1: FD
1635577-1635644 spi-1: FF
1636073-1636140 spi-1: CF
1636569-1636635 spi-1: 3C
1658490-1658556 spi-1: 34
1658986-1659052 spi-1: BE
1659483-1659550 spi-1: FD
1660028-1660094 spi-1: FF
1660483-1660549 spi-1: FD
1660979-1661045 spi-1: FF
