1547285-1547352 spi-1: F4
1547781-1547847 spi-1: BE
1548277-1548343 spi-1: FE
1548773-1548839 spi-1: FF
1549278-1549345 spi-1: FD
1549774-1549840 spi-1: FF
1550270-1550336 spi-1: FF
1550766-1550832 spi-1: FC
1571687-1571753 spi-1: F4
1572192-1572259 spi-1: 2E
1572688-1572754 spi-1: CC
1573184-1573250 spi-1: CC
1573680-1573746 spi-1: 86
1574185-1574252 spi-1: B7
1574681-1574748 spi-1: FF
1575177-1575243 spi-1: FC
1596594-1596660 spi-1: F4
1597099-1597166 spi-1: BE
1597595-1597662 spi-1: FE
1598091-1598157 spi-1: FF
1598587-1598653 spi-1: FD
1599092-1599157 spi-1: FF
1599588-1599655 spi-1: 8F
1600084-1600150 spi-1: FC
1622006-1622071 spi-1: F4
1622502-1622569 spi-1: 6D
1622998-1623064 spi-1: 00
1623494-1623560 spi-1: FF
1623998-1624064 spi-1: FF
1624495-1624562 spi-1: FF
1624991-1625058 spi-1: FF
1625487-1625553 spi-1: FC
1646913-1646978 spi-1: F4
1647409-1647476 spi-1: BE
1647905-1647972 spi-1: FE
1648401-1648467 spi-1: FF
1648905-1648971 spi-1: FD
1649402-1649467 spi-1: FF
1649898-1649965 spi-1: 8F
1650394-1650461 spi-1: FC
1671819-1671885 spi-1: F4
1672316-1672383 spi-1: 6C
1672812-1672879 spi-1: 00
1673308-1673374 spi-1: FF
1673812-1673878 spi-1: FF
1674309-1674374 spi-1: FF
1674805-1674872 spi-1: FF
1675301-1675368 spi-1: FC
1696230-1696296 spi-1: F4
1696726-1696792 spi-1: BE
1697223-1697288 spi-1: FE
1697719-1697786 spi-1: FF
1698215-1698282 spi-1: FD
1698719-1698785 spi-1: FF
1699215-1699281 spi-1: 8F
1699712-1699777 spi-1: FC
1721145-1721211 spi-1: F4
1721633-1721699 spi-1: 6B
1722129-1722195 spi-1: 00
1722626-1722693 spi-1: FF
1723122-1723189 spi-1: FF
1723626-1723692 spi-1: FF
1724122-1724188 spi-1: FF
1724619-1724684 spi-1: FC
1746540-1746606 spi-1: F4
1747036-1747102 spi-1: BE
1747533-1747598 spi-1: FE
1748029-1748096 spi-1: FF
1748533-1748599 spi-1: FD
1749029-1749095 spi-1: FF
1749525-1749591 spi-1: 8F
1750030-1750097 spi-1: FC
1771447-1771513 spi-1: F4
1771943-1772009 spi-1: 6A
1772440-1772505 spi-1: 00
1772936-1773003 spi-1: FF
1773440-1773506 spi-1: FF
1773936-1774002 spi-1: FF
1774441-1774508 spi-1: FF
1774929-1774994 spi-1: FC
1795858-1795924 spi-1: F4
1796354-1796420 spi-1: BE
1796850-1796916 spi-1: FE
1797346-1797412 spi-1: FF
1797843-1797910 spi-1: FD
1798347-1798413 spi-1: FF
1798843-1798909 spi-1: 8F
1799339-1799405 spi-1: FC
1820765-1820831 spi-1: F4
1821261-1821327 spi-1: 69
1821757-1821823 spi-1: 00
1822253-1822319 spi-1: FF
1822750-1822815 spi-1: FF
1823254-1823320 spi-1: FF
1823750-1823816 spi-1: FF
1824246-1824312 spi-1: FC
1846168-1846234 spi-1: F4
1846664-1846730 spi-1: BE
1847160-1847226 spi-1: FE
1847657-1847722 spi-1: FF
1848161-1848227 spi-1: FD
1848657-1848723 spi-1: FF
1849153-1849219 spi-1: 8F
1849649-1849715 spi-1: FC
1871075-1871141 spi-1: F4
1871571-1871637 spi-1: 2E
1872067-1872133 spi-1: CC
1872572-1872639 spi-1: CC
1873068-1873134 spi-1: 86
1873564-1873630 spi-1: B7
1874060-1874126 spi-1: FF
1874556-1874622 spi-1: FC
1895982-1896048 spi-1: F4
1896478-1896544 spi-1: BE
1896974-1897040 spi-1: FE
1897479-1897546 spi-1: FF
1897975-1898042 spi-1: FD
1898471-1898537 spi-1: FF
1898967-1899033 spi-1: 8F
1899463-1899529 spi-1: FC
1920393-1920460 spi-1: F4
1920889-1920955 spi-1: 2E
1921385-1921451 spi-1: CC
1921881-1921947 spi-1: CC
1922386-1922453 spi-1: 86
1922882-1922949 spi-1: B7
1923378-1923444 spi-1: FF
1923874-1923940 spi-1: FC
1945308-1945374 spi-1: F4
1945796-1945862 spi-1: BE
1946292-1946358 spi-1: FE
1946788-1946854 spi-1: FF
1947293-1947360 spi-1: FD
1947789-1947856 spi-1: FF
1948285-1948351 spi-1: 8F
1948781-1948847 spi-1: FC
1970703-1970770 spi-1: F4
1971199-1971265 spi-1: BE
1971695-1971761 spi-1: FE
1972200-1972265 spi-1: FF
1972696-1972763 spi-1: FD
1973192-1973258 spi-1: FF
1973688-1973754 spi-1: 8F
1974184-1974250 spi-1: FC
1995610-1995677 spi-1: F4
1996106-1996172 spi-1: BE
1996602-1996668 spi-1: FE
1997107-1997172 spi-1: FF
1997603-1997670 spi-1: FD
1998099-1998166 spi-1: FF
1998612-1998677 spi-1: 8F
1999099-1999165 spi-1: FC
2020021-2020088 spi-1: F4
2020517-2020584 spi-1: BE
2021013-2021079 spi-1: FE
2021509-2021575 spi-1: FF
2022014-2022079 spi-1: FD
2022510-2022577 spi-1: FF
2023006-2023073 spi-1: 8F
2023502-2023568 spi-1: FC
2044928-2044995 spi-1: F4
2045424-2045491 spi-1: BE
2045920-2045986 spi-1: FE
2046416-2046482 spi-1: FF
2046921-2046986 spi-1: FD
2047425-2047491 spi-1: FF
2047913-2047980 spi-1: 8F
2048409-2048475 spi-1: FC
2070331-2070398 spi-1: F4
2070827-2070893 spi-1: BE
2071323-2071389 spi-1: FE
2071827-2071893 spi-1: FF
2072324-2072391 spi-1: FD
2072820-2072887 spi-1: FF
2073316-2073382 spi-1: 8F
2073820-2073886 spi-1: FC
2095238-2095305 spi-1: F4
2095734-2095800 spi-1: BE
2096238-2096304 spi-1: FE
2096734-2096800 spi-1: FF
2097231-2097298 spi-1: FD
2097727-2097794 spi-1: FF
2098223-2098289 spi-1: 8F
2098727-2098793 spi-1: FC
2119649-2119714 spi-1: F4
2120145-2120212 spi-1: BE
2120641-2120708 spi-1: FE
2121137-2121203 spi-1: FF
2121641-2121707 spi-1: FD
2122138-2122205 spi-1: FF
2122634-2122701 spi-1: 8F
2123130-2123196 spi-1: FC
2144556-2144621 spi-1: F4
2145060-2145126 spi-1: BE
2145548-2145615 spi-1: FE
2146044-2146110 spi-1: FF
2146548-2146614 spi-1: FD
2147045-2147110 spi-1: FF
2147541-2147608 spi-1: 8F
2148037-2148103 spi-1: FC
2169959-2170026 spi-1: F4
2170455-2170522 spi-1: BE
2170951-2171017 spi-1: FE
2171455-2171521 spi-1: FF
2171952-2172017 spi-1: FD
2172448-2172515 spi-1: FF
2172944-2173010 spi-1: 8F
2173448-2173514 spi-1: FC
2194866-2194933 spi-1: F4
2195362-2195429 spi-1: BE
2195858-2195924 spi-1: FE
2196362-2196428 spi-1: FF
2196859-2196924 spi-1: FD
2197355-2197422 spi-1: FF
2197851-2197917 spi-1: 8F
2198355-2198421 spi-1: FC
2219773-2219840 spi-1: F4
2220269-2220336 spi-1: BE
2220765-2220831 spi-1: FE
2221269-2221335 spi-1: FF
2221766-2221831 spi-1: FD
2222262-2222329 spi-1: FF
2222758-2222824 spi-1: 8F
2223262-2223328 spi-1: FC
2244184-2244249 spi-1: F4
2244680-2244747 spi-1: BE
2245176-2245243 spi-1: FE
2245672-2245738 spi-1: FF
2246176-2246242 spi-1: FD
2246673-2246738 spi-1: FF
2247169-2247236 spi-1: 8F
2247665-2247731 spi-1: FC
2269587-2269654 spi-1: F4
2270083-2270150 spi-1: BE
2270579-2270645 spi-1: FE
2271083-2271149 spi-1: FF
