2289531-2289796 spi-1: B4
2291549-2291814 spi-1: BE
2293534-2293798 spi-1: FA
2295519-2295783 spi-1: FE
2297503-2297768 spi-1: EA
2299686-2299951 spi-1: FF
2301506-2301770 spi-1: BF
2303491-2303755 spi-1: BC
2389197-2389461 spi-1: B4
2391181-2391446 spi-1: BE
2393166-2393430 spi-1: FA
2395151-2395415 spi-1: FE
2397135-2397400 spi-1: EA
2399153-2399418 spi-1: FF
2401138-2401402 spi-1: BF
2403123-2403387 spi-1: BC
2488795-2489060 spi-1: 34
2490813-2491078 spi-1: BE
2492798-2493062 spi-1: FA
2494783-2495047 spi-1: FE
2496800-2497065 spi-1: F8
2498785-2499050 spi-1: FF
2500770-2501034 spi-1: BF
2502755-2503019 spi-1: 3C
2588427-2588692 spi-1: 34
2590445-2590710 spi-1: BE
2592430-2592694 spi-1: FA
2594481-2594745 spi-1: FE
2596399-2596664 spi-1: FA
2598417-2598682 spi-1: FF
2600402-2600666 spi-1: BF
2602387-2602651 spi-1: 3C
2688093-2688357 spi-1: 34
2690077-2690342 spi-1: BE
2692062-2692328 spi-1: FA
2694047-2694311 spi-1: FE
2696031-2696296 spi-1: FC
2698049-2698314 spi-1: FF
2700034-2700298 spi-1: BF
2702019-2702283 spi-1: 3C
2787725-2787989 spi-1: 34
2789709-2789974 spi-1: BE
2791694-2791960 spi-1: FA
2793679-2793943 spi-1: FE
2795663-2795928 spi-1: FE
2797681-2797946 spi-1: FF
2799666-2799930 spi-1: BF
2801651-2801915 spi-1: 3C
2885339-2885603 spi-1: 34
2887323-2887588 spi-1: BE
2889341-2889606 spi-1: FA
2891326-2891592 spi-1: FE
2893311-2893575 spi-1: FF
2895295-2895560 spi-1: FF
2897313-2897578 spi-1: BF
2899298-2899562 spi-1: 3C
2986989-2987253 spi-1: 34
2988973-2989238 spi-1: BE
2990958-2991224 spi-1: FA
2992943-2993207 spi-1: FF
2994927-2995192 spi-1: A7
2996945-2997210 spi-1: FF
2998930-2999194 spi-1: BF
3000915-3001179 spi-1: 3C
3086621-3086885 spi-1: 34
3088605-3088870 spi-1: BE
3090590-3090856 spi-1: FA
3092575-3092839 spi-1: FF
3094559-3094824 spi-1: A9
3096577-3096842 spi-1: FF
3098562-3098826 spi-1: BF
3100547-3100811 spi-1: 3C
3186253-3186517 spi-1: 34
3188237-3188502 spi-1: BE
3190222-3190488 spi-1: FA
3192207-3192471 spi-1: FF
3194191-3194456 spi-1: AB
3196209-3196474 spi-1: FF
3198194-3198458 spi-1: BF
3200212-3200476 spi-1: 3C
3285885-3286149 spi-1: 34
3287869-3288134 spi-1: BE
3289854-3290120 spi-1: FA
3291839-3292103 spi-1: FF
3293823-3294088 spi-1: AB
3295841-3296106 spi-1: FF
3297826-3298090 spi-1: BF
3299811-3300075 spi-1: 3C
3385517-3385781 spi-1: 34
3387501-3387766 spi-1: BE
3389486-3389752 spi-1: FA
3391471-3391735 spi-1: FF
3393455-3393720 spi-1: AD
3395506-3395771 spi-1: FF
3397458-3397722 spi-1: BF
3399443-3399707 spi-1: 3C
3485149-3485413 spi-1: 34
3487133-3487398 spi-1: BE
3489118-3489384 spi-1: FA
3491169-3491433 spi-1: FF
3493120-3493385 spi-1: AF
3495105-3495370 spi-1: FF
3497090-3497354 spi-1: BF
3499075-3499339 spi-1: 3C
3584781-3585045 spi-1: 34
3586765-3587030 spi-1: BE
3588783-3589048 spi-1: FA
3590735-3590999 spi-1: FF
3592753-3593017 spi-1: B7
3594737-3595002 spi-1: FF
3596722-3596986 spi-1: BF
3598707-3598971 spi-1: 3C
3684413-3684677 spi-1: 94
3686629-3686893 spi-1: BE
3688382-3688648 spi-1: FA
3690367-3690631 spi-1: FF
3692385-3692649 spi-1: B9
3694369-3694634 spi-1: FF
3696354-3696618 spi-1: CF
3698339-3698603 spi-1: 9C
3782060-3782324 spi-1: 34
3784045-3784309 spi-1: BE
3786029-3786294 spi-1: FA
3788014-3788280 spi-1: FF
3789999-3790263 spi-1: B9
3792017-3792281 spi-1: FF
3794001-3794266 spi-1: CF
3795986-3796250 spi-1: 3C
3883677-3883941 spi-1: 34
3885661-3885926 spi-1: BE
3887646-3887912 spi-1: FA
3889631-3889895 spi-1: FF
3891649-3891913 spi-1: B9
3893633-3893898 spi-1: FF
3895618-3895882 spi-1: CF
3897603-3897867 spi-1: 3C
3983309-3983573 spi-1: 14
3985293-3985558 spi-1: BE
3987344-3987609 spi-1: FA
3989263-3989527 spi-1: FF
3991280-3991545 spi-1: B9
3993265-3993530 spi-1: FF
3995250-3995514 spi-1: CF
3997235-3997499 spi-1: 1C
4082941-4083205 spi-1: 34
4084925-4085190 spi-1: BE
4086910-4087176 spi-1: FA
4088895-4089159 spi-1: FF
4090912-4091177 spi-1: B9
4092897-4093162 spi-1: FF
